date,store_nbr,transactions
2015-11-28,36,1062
2015-11-28,51,2053
2015-11-29,24,2107
2015-11-29,26,664
2015-11-29,27,1833
2015-11-29,28,1414
2015-11-29,29,1266
2015-11-29,30,636
2015-11-29,32,609
2015-11-29,34,2126
2015-11-29,35,771
2015-11-29,36,1179
2015-11-29,51,2146
2015-11-30,24,2360
2015-11-30,26,575
2015-11-30,27,1477
2015-11-30,28,1059
2015-11-30,29,998
2015-11-30,30,730
2015-11-30,32,600
2015-11-30,34,2175
2015-11-30,35,689
2015-11-30,36,1051
2015-11-30,51,1804
2015-12-01,24,2493
2015-12-01,26,654
2015-12-01,27,1403
2015-12-01,28,1279
2015-12-01,29,1212
2015-12-01,30,768
2015-12-01,32,643
2015-12-01,34,2237
2015-12-01,35,748
2015-12-01,36,1292
2015-12-01,51,1653
2015-12-02,24,2543
2015-12-02,26,595
2015-12-02,27,1427
2015-12-02,28,1047
2015-12-02,29,951
2015-12-02,30,737
2015-12-02,32,626
2015-12-02,34,2144
2015-12-02,35,651
2015-12-02,36,1062
2015-12-02,51,1871
2015-12-03,24,2385
2015-12-03,26,583
2015-12-03,27,1337
2015-12-03,28,1121
2015-12-03,29,994
2015-12-03,30,751
2015-12-03,32,588
2015-12-03,34,2261
2015-12-03,35,715
2015-12-03,36,1125
2015-12-03,51,1573
2015-12-04,24,2562
2015-12-04,26,553
2015-12-04,27,1459
2015-12-04,28,995
2015-12-04,29,905
2015-12-04,30,713
2015-12-04,32,560
2015-12-04,34,2428
2015-12-04,35,614
2015-12-04,36,1047
2015-12-04,51,1956
2015-12-05,24,2426
2015-12-05,26,623
2015-12-05,27,1679
2015-12-05,28,1198
2015-12-05,29,1164
2015-12-05,30,746
2015-12-05,32,627
2015-12-05,34,2688
2015-12-05,35,741
2015-12-05,36,1152
2015-12-05,51,2047
2015-12-06,24,2074
2015-12-06,26,643
2015-12-06,27,1748
2015-12-06,28,1485
2015-12-06,29,1341
2015-12-06,30,702
2015-12-06,32,638
2015-12-06,34,2503
2015-12-06,35,687
2015-12-06,36,1199
2015-12-06,51,2022
2015-12-07,24,2466
2015-12-07,26,535
2015-12-07,27,1368
2015-12-07,28,1055
2015-12-07,29,1036
2015-12-07,30,728
2015-12-07,32,604
2015-12-07,34,2268
2015-12-07,35,651
2015-12-07,36,1086
2015-12-07,51,1703
2015-12-08,24,2434
2015-12-08,26,528
2015-12-08,27,1354
2015-12-08,28,1129
2015-12-08,29,1060
2015-12-08,30,761
2015-12-08,32,535
2015-12-08,34,2158
2015-12-08,35,638
2015-12-08,36,1153
2015-12-08,51,1563
2015-12-09,24,2600
2015-12-09,26,643
2015-12-09,27,1414
2015-12-09,28,978
2015-12-09,29,932
2015-12-09,30,734
2015-12-09,32,539
2015-12-09,34,2059
2015-12-09,35,630
2015-12-09,36,1064
2015-12-09,51,1954
2015-12-10,24,2516
2015-12-10,26,575
2015-12-10,27,1317
2015-12-10,28,1015
2015-12-10,29,894
2015-12-10,30,750
2015-12-10,32,542
2015-12-10,34,2140
2015-12-10,35,622
2015-12-10,36,1136
2015-12-10,51,1741
2015-12-11,24,2803
2015-12-11,26,615
2015-12-11,27,1474
2015-12-11,28,1005
2015-12-11,29,843
2015-12-11,30,710
2015-12-11,32,593
2015-12-11,34,2379
2015-12-11,35,660
2015-12-11,36,1054
2015-12-11,51,1946
2015-12-12,24,2590
2015-12-12,26,644
2015-12-12,27,1745
2015-12-12,28,1239
2015-12-12,29,1117
2015-12-12,30,743
2015-12-12,32,622
2015-12-12,34,2470
2015-12-12,35,746
2015-12-12,36,1116
2015-12-12,51,2203
2015-12-13,24,2024
2015-12-13,26,734
2015-12-13,27,1826
2015-12-13,28,1414
2015-12-13,29,1195
2015-12-13,30,693
2015-12-13,32,616
2015-12-13,34,2288
2015-12-13,35,687
2015-12-13,36,1197
2015-12-13,51,1985
2015-12-14,24,2573
2015-12-14,26,528
2015-12-14,27,1364
2015-12-14,28,1022
2015-12-14,29,946
2015-12-14,30,739
2015-12-14,32,578
2015-12-14,34,2260
2015-12-14,35,594
2015-12-14,36,1069
2015-12-14,51,1702
2015-12-15,24,2571
2015-12-15,26,581
2015-12-15,27,1353
2015-12-15,28,1243
2015-12-15,29,1094
2015-12-15,30,792
2015-12-15,32,589
2015-12-15,34,2189
2015-12-15,35,770
2015-12-15,36,1253
2015-12-15,51,1698
2015-12-16,24,2850
2015-12-16,26,618
2015-12-16,27,1515
2015-12-16,28,1131
2015-12-16,29,1026
2015-12-16,30,826
2015-12-16,32,600
2015-12-16,34,2268
2015-12-16,35,706
2015-12-16,36,1113
2015-12-16,51,2053
2015-12-17,24,2824
2015-12-17,26,662
2015-12-17,27,1474
2015-12-17,28,1182
2015-12-17,29,1122
2015-12-17,30,782
2015-12-17,32,696
2015-12-17,34,2400
2015-12-17,35,738
2015-12-17,36,1260
2015-12-17,51,1883
2015-12-18,24,3026
2015-12-18,26,684
2015-12-18,27,1519
2015-12-18,28,1217
2015-12-18,29,1041
2015-12-18,30,814
2015-12-18,32,611
2015-12-18,34,2585
2015-12-18,35,705
2015-12-18,36,1131
2015-12-18,51,2266
2015-12-19,24,3015
2015-12-19,26,874
2015-12-19,27,1986
2015-12-19,28,1639
2015-12-19,29,1359
2015-12-19,30,921
2015-12-19,32,784
2015-12-19,34,3146
2015-12-19,35,829
2015-12-19,36,1345
2015-12-19,51,2614
2015-12-20,24,2610
2015-12-20,26,896
2015-12-20,27,1914
2015-12-20,28,1571
2015-12-20,29,1328
2015-12-20,30,792
2015-12-20,32,748
2015-12-20,34,2868
2015-12-20,35,762
2015-12-20,36,1340
2015-12-20,51,2409
2015-12-21,24,3432
2015-12-21,26,969
2015-12-21,27,1700
2015-12-21,28,1407
2015-12-21,29,1276
2015-12-21,30,899
2015-12-21,32,787
2015-12-21,34,2968
2015-12-21,35,802
2015-12-21,36,1403
2015-12-21,51,2631
2015-12-22,24,3790
2015-12-22,26,1252
2015-12-22,27,1906
2015-12-22,28,1844
2015-12-22,29,1603
2015-12-22,30,1070
2015-12-22,32,904
2015-12-22,34,3138
2015-12-22,35,961
2015-12-22,36,1732
2015-12-22,51,2841
2015-12-23,24,4353
2015-12-23,26,1349
2015-12-23,27,2049
2015-12-23,28,1845
2015-12-23,29,1695
2015-12-23,30,1068
2015-12-23,32,883
2015-12-23,34,3285
2015-12-23,35,828
2015-12-23,36,1612
2015-12-23,51,3292
2015-12-24,24,4053
2015-12-24,26,1860
2015-12-24,27,2348
2015-12-24,28,2439
2015-12-24,29,2037
2015-12-24,30,1337
2015-12-24,32,1392
2015-12-24,34,3384
2015-12-24,35,1147
2015-12-24,36,2002
2015-12-24,51,2957
2015-12-26,24,2490
2015-12-26,26,826
2015-12-26,27,1982
2015-12-26,28,1379
2015-12-26,29,1035
2015-12-26,30,756
2015-12-26,32,708
2015-12-26,34,2657
2015-12-26,35,881
2015-12-26,36,1465
2015-12-26,51,2198
2015-12-27,24,1898
2015-12-27,26,741
2015-12-27,27,1679
2015-12-27,28,1382
2015-12-27,29,1026
2015-12-27,30,588
2015-12-27,32,588
2015-12-27,34,2527
2015-12-27,35,762
2015-12-27,36,1289
2015-12-27,51,1876
2015-12-28,24,2527
2015-12-28,26,719
2015-12-28,27,1268
2015-12-28,28,909
2015-12-28,29,888
2015-12-28,30,659
2015-12-28,32,538
2015-12-28,34,2453
2015-12-28,35,567
2015-12-28,36,1085
2015-12-28,51,1891
2015-12-29,24,2817
2015-12-29,26,859
2015-12-29,27,1636
2015-12-29,28,1409
2015-12-29,29,1313
2015-12-29,30,815
2015-12-29,32,641
2015-12-29,34,2864
2015-12-29,35,789
2015-12-29,36,1545
2015-12-29,51,2458
2015-12-30,24,3365
2015-12-30,26,1167
2015-12-30,27,1906
2015-12-30,28,1425
2015-12-30,29,1289
2015-12-30,30,896
2015-12-30,32,705
2015-12-30,34,2899
2015-12-30,35,889
2015-12-30,36,1702
2015-12-30,51,2616
2015-12-31,24,2942
2015-12-31,26,1658
2015-12-31,27,2306
2015-12-31,28,2312
2015-12-31,29,1778
2015-12-31,30,1168
2015-12-31,32,1404
2015-12-31,34,3161
2015-12-31,35,1367
2015-12-31,36,2409
2015-12-31,51,2892
2016-01-02,24,1901
2016-01-02,26,654
2016-01-02,27,1651
2016-01-02,28,1265
2016-01-02,29,1010
2016-01-02,30,596
2016-01-02,32,663
2016-01-02,34,2364
2016-01-02,35,1065
2016-01-02,36,1576
2016-01-02,51,1450
2016-01-04,24,2491
2016-01-04,26,660
2016-01-04,30,599
2016-01-04,32,605
2016-01-04,34,2359
2016-01-05,24,2486
2016-01-05,26,579
2016-01-05,27,1558
2016-01-05,28,1365
2016-01-05,29,1114
2016-01-05,30,815
2016-01-05,32,619
2016-01-05,34,2231
2016-01-05,35,728
2016-01-05,36,1337
2016-01-05,51,1887
2016-01-06,24,2728
2016-01-06,26,636
2016-01-06,27,1578
2016-01-06,28,1127
2016-01-06,29,1086
2016-01-06,30,763
2016-01-06,32,637
2016-01-06,34,2022
2016-01-06,35,635
2016-01-06,36,1194
2016-01-06,51,1916
2016-01-07,24,2201
2016-01-07,26,457
2016-01-07,27,1346
2016-01-07,28,1034
2016-01-07,29,966
2016-01-07,30,717
2016-01-07,32,524
2016-01-07,34,1968
2016-01-07,35,669
2016-01-07,36,1121
2016-01-07,51,1590
2016-01-08,24,2416
2016-01-08,26,567
2016-01-08,27,1460
2016-01-08,28,1033
2016-01-08,29,903
2016-01-08,30,587
2016-01-08,32,547
2016-01-08,34,2268
2016-01-08,35,662
2016-01-08,36,1006
2016-01-08,51,1781
2016-01-09,24,2378
2016-01-09,26,617
2016-01-09,27,1802
2016-01-09,28,1334
2016-01-09,29,1237
2016-01-09,30,715
2016-01-09,32,686
2016-01-09,34,2298
2016-01-09,35,669
2016-01-09,36,1192
2016-01-09,51,1924
2016-01-10,24,1829
2016-01-10,26,590
2016-01-10,27,1835
2016-01-10,28,1505
2016-01-10,29,1266
2016-01-10,30,681
2016-01-10,32,614
2016-01-10,34,2096
2016-01-10,35,715
2016-01-10,36,1222
2016-01-10,51,1909
2016-01-11,24,2157
2016-01-11,26,442
2016-01-11,27,1305
2016-01-11,28,911
2016-01-11,29,956
2016-01-11,30,693
2016-01-11,32,564
2016-01-11,34,2016
2016-01-11,35,660
2016-01-11,36,1003
2016-01-11,51,1534
2016-01-12,24,2098
2016-01-12,26,448
2016-01-12,27,1366
2016-01-12,28,1126
2016-01-12,29,973
2016-01-12,30,670
2016-01-12,32,578
2016-01-12,34,2027
2016-01-12,35,638
2016-01-12,36,1179
2016-01-12,51,1489
2016-01-13,24,2472
2016-01-13,26,469
2016-01-13,27,1510
2016-01-13,28,984
2016-01-13,29,922
2016-01-13,30,680
2016-01-13,32,573
2016-01-13,34,1866
2016-01-13,35,567
2016-01-13,36,1039
2016-01-13,51,1760
2016-01-14,24,2214
2016-01-14,26,449
2016-01-14,27,1271
2016-01-14,28,989
2016-01-14,29,955
2016-01-14,30,734
2016-01-14,32,580
2016-01-14,34,1812
2016-01-14,35,590
2016-01-14,36,1004
2016-01-14,51,1448
2016-01-15,24,2523
2016-01-15,26,589
2016-01-15,27,1437
2016-01-15,28,1084
2016-01-15,29,932
2016-01-15,30,726
2016-01-15,32,524
2016-01-15,34,2311
2016-01-15,35,628
2016-01-15,36,1078
2016-01-15,51,1799
2016-01-16,24,2349
2016-01-16,26,649
2016-01-16,27,1918
2016-01-16,28,1370
2016-01-16,29,1244
2016-01-16,30,692
2016-01-16,32,698
2016-01-16,34,2490
2016-01-16,35,771
2016-01-16,36,1194
2016-01-16,51,1967
2016-01-17,24,1794
2016-01-17,26,541
2016-01-17,27,1801
2016-01-17,28,1657
2016-01-17,29,1329
2016-01-17,30,691
2016-01-17,32,661
2016-01-17,34,2119
2016-01-17,35,788
2016-01-17,36,1127
2016-01-17,51,1810
2016-01-18,24,2320
2016-01-18,26,528
2016-01-18,27,1437
2016-01-18,28,1163
2016-01-18,29,959
2016-01-18,30,712
2016-01-18,32,566
2016-01-18,34,2102
2016-01-18,35,697
2016-01-18,36,1032
2016-01-18,51,1512
2016-01-19,24,1942
2016-01-19,26,396
2016-01-19,27,1307
2016-01-19,28,1032
2016-01-19,29,938
2016-01-19,30,585
2016-01-19,32,503
2016-01-19,34,1904
2016-01-19,35,717
2016-01-19,36,1176
2016-01-19,51,1390
2016-01-20,24,2609
2016-01-20,26,547
2016-01-20,27,1579
2016-01-20,28,1149
2016-01-20,29,1015
2016-01-20,30,776
2016-01-20,32,582
2016-01-20,34,1997
2016-01-20,35,589
2016-01-20,36,1042
2016-01-20,51,1824
2016-01-21,24,2242
2016-01-21,26,430
2016-01-21,27,1343
2016-01-21,28,1017
2016-01-21,29,973
2016-01-21,30,722
2016-01-21,32,604
2016-01-21,34,1940
2016-01-21,35,638
2016-01-21,36,993
2016-01-21,51,1462
2016-01-22,24,2373
2016-01-22,26,506
2016-01-22,27,1394
2016-01-22,28,986
2016-01-22,29,819
2016-01-22,30,710
2016-01-22,32,569
2016-01-22,34,2238
2016-01-22,35,568
2016-01-22,36,1004
2016-01-22,51,1826
2016-01-23,24,2257
2016-01-23,26,593
2016-01-23,27,1758
2016-01-23,28,1302
2016-01-23,29,1120
2016-01-23,30,721
2016-01-23,32,660
2016-01-23,34,2252
2016-01-23,35,784
2016-01-23,36,1204
2016-01-23,51,1838
2016-01-24,24,1616
2016-01-24,26,544
2016-01-24,27,1800
2016-01-24,28,1405
2016-01-24,29,1206
2016-01-24,30,647
2016-01-24,32,635
2016-01-24,34,1885
2016-01-24,35,695
2016-01-24,36,1066
2016-01-24,51,1761
2016-01-25,24,1997
2016-01-25,26,459
2016-01-25,27,1380
2016-01-25,28,970
2016-01-25,29,981
2016-01-25,30,664
2016-01-25,32,572
2016-01-25,34,1880
2016-01-25,35,634
2016-01-25,36,964
2016-01-25,51,1579
2016-01-26,24,2217
2016-01-26,26,417
2016-01-26,27,1408
2016-01-26,28,1091
2016-01-26,29,1106
2016-01-26,30,741
2016-01-26,32,571
2016-01-26,34,1962
2016-01-26,35,669
2016-01-26,36,1067
2016-01-26,51,1451
2016-01-27,24,2367
2016-01-27,26,466
2016-01-27,27,1454
2016-01-27,28,961
2016-01-27,29,927
2016-01-27,30,751
2016-01-27,32,583
2016-01-27,34,1800
2016-01-27,35,563
2016-01-27,36,1001
2016-01-27,51,1681
2016-01-28,24,2070
2016-01-28,26,425
2016-01-28,27,1315
2016-01-28,28,970
2016-01-28,29,954
2016-01-28,30,699
2016-01-28,32,540
2016-01-28,34,1817
2016-01-28,35,531
2016-01-28,36,1056
2016-01-28,51,1410
2016-01-29,24,2538
2016-01-29,26,580
2016-01-29,27,1529
2016-01-29,28,1102
2016-01-29,29,934
2016-01-29,30,747
2016-01-29,32,628
2016-01-29,34,2297
2016-01-29,35,693
2016-01-29,36,1079
2016-01-29,51,1734
2016-01-30,24,2349
2016-01-30,26,600
2016-01-30,27,1729
2016-01-30,28,1320
2016-01-30,29,1227
2016-01-30,30,787
2016-01-30,32,710
2016-01-30,34,2480
2016-01-30,35,854
2016-01-30,36,1168
2016-01-30,51,1837
2016-01-31,24,1813
2016-01-31,26,576
2016-01-31,27,1920
2016-01-31,28,1565
2016-01-31,29,1349
2016-01-31,30,676
2016-01-31,32,651
2016-01-31,34,2209
2016-01-31,35,756
2016-01-31,36,1105
2016-01-31,51,1898
2016-02-01,24,2341
2016-02-01,26,677
2016-02-01,27,1502
2016-02-01,28,1142
2016-02-01,29,1102
2016-02-01,30,769
2016-02-01,32,655
2016-02-01,34,2271
2016-02-01,35,777
2016-02-01,36,1131
2016-02-01,51,1666
2016-02-02,24,2254
2016-02-02,26,597
2016-02-02,27,1427
2016-02-02,28,1237
2016-02-02,29,1199
2016-02-02,30,788
2016-02-02,32,656
2016-02-02,34,2298
2016-02-02,35,778
2016-02-02,36,1321
2016-02-02,51,1498
2016-02-03,24,2473
2016-02-03,26,595
2016-02-03,27,1539
2016-02-03,28,1095
2016-02-03,29,1020
2016-02-03,30,780
2016-02-03,32,606
2016-02-03,34,2064
2016-02-03,35,669
2016-02-03,36,1152
2016-02-03,51,1751
2016-02-04,24,2096
2016-02-04,26,445
2016-02-04,27,1332
2016-02-04,28,1031
2016-02-04,29,991
2016-02-04,30,705
2016-02-04,32,628
2016-02-04,34,2142
2016-02-04,35,710
2016-02-04,36,1151
2016-02-04,51,1471
2016-02-05,24,2711
2016-02-05,26,620
2016-02-05,27,1480
2016-02-05,28,1125
2016-02-05,29,1010
2016-02-05,30,756
2016-02-05,32,692
2016-02-05,34,2701
2016-02-05,35,778
2016-02-05,36,1238
2016-02-05,51,1845
2016-02-06,24,2230
2016-02-06,26,677
2016-02-06,27,1686
2016-02-06,28,1438
2016-02-06,29,1255
2016-02-06,30,739
2016-02-06,32,819
2016-02-06,34,2831
2016-02-06,35,1098
2016-02-06,36,1637
2016-02-06,51,1816
2016-02-07,24,1318
2016-02-07,26,439
2016-02-07,27,1587
2016-02-07,28,1191
2016-02-07,29,987
2016-02-07,30,568
2016-02-07,32,623
2016-02-07,34,2122
2016-02-07,35,1053
2016-02-07,36,1524
2016-02-07,51,1398
2016-02-08,24,1251
2016-02-08,26,353
2016-02-08,27,1553
2016-02-08,28,1025
2016-02-08,29,898
2016-02-08,30,556
2016-02-08,32,578
2016-02-08,34,1542
2016-02-08,35,945
2016-02-08,36,1172
2016-02-08,51,1365
2016-02-09,24,1403
2016-02-09,26,357
2016-02-09,27,1662
2016-02-09,28,1254
2016-02-09,29,1071
2016-02-09,30,620
2016-02-09,32,572
2016-02-09,34,1545
2016-02-09,35,759
2016-02-09,36,999
2016-02-09,51,1559
2016-02-10,24,2412
2016-02-10,26,496
2016-02-10,27,1555
2016-02-10,28,1095
2016-02-10,29,976
2016-02-10,30,719
2016-02-10,32,643
2016-02-10,34,2282
2016-02-10,35,803
2016-02-10,36,1151
2016-02-10,51,1703
2016-02-11,24,2273
2016-02-11,26,449
2016-02-11,27,1390
2016-02-11,28,1065
2016-02-11,29,1082
2016-02-11,30,719
2016-02-11,32,649
2016-02-11,34,2149
2016-02-11,35,838
2016-02-11,36,1208
2016-02-11,51,1464
2016-02-12,24,2573
2016-02-12,26,582
2016-02-12,27,1502
2016-02-12,28,1007
2016-02-12,29,1013
2016-02-12,30,797
2016-02-12,32,728
2016-02-12,34,2433
2016-02-12,35,759
2016-02-12,36,1096
2016-02-12,51,1822
2016-02-13,24,2664
2016-02-13,26,703
2016-02-13,27,1846
2016-02-13,28,1440
2016-02-13,29,1292
2016-02-13,30,860
2016-02-13,32,804
2016-02-13,34,2744
2016-02-13,35,817
2016-02-13,36,1322
2016-02-13,51,1987
2016-02-14,24,1895
2016-02-14,26,641
2016-02-14,27,1796
2016-02-14,28,1514
2016-02-14,29,1275
2016-02-14,30,669
2016-02-14,32,737
2016-02-14,34,2333
2016-02-14,35,745
2016-02-14,36,1203
2016-02-14,51,1806
2016-02-15,24,2236
2016-02-15,26,499
2016-02-15,27,1422
2016-02-15,28,1105
2016-02-15,29,1000
2016-02-15,30,698
2016-02-15,32,708
2016-02-15,34,2252
2016-02-15,35,757
2016-02-15,36,1156
2016-02-15,51,1485
2016-02-16,24,2209
2016-02-16,26,602
2016-02-16,27,1427
2016-02-16,28,1320
2016-02-16,29,1243
2016-02-16,30,777
2016-02-16,32,738
2016-02-16,34,2224
2016-02-16,35,861
2016-02-16,36,1239
2016-02-16,51,1570
2016-02-17,24,2499
2016-02-17,26,580
2016-02-17,27,1455
2016-02-17,28,1052
2016-02-17,29,1001
2016-02-17,30,766
2016-02-17,32,687
2016-02-17,34,2014
2016-02-17,35,665
2016-02-17,36,1044
2016-02-17,51,1646
2016-02-18,24,2201
2016-02-18,26,459
2016-02-18,27,1406
2016-02-18,28,1073
2016-02-18,29,965
2016-02-18,30,738
2016-02-18,32,653
2016-02-18,34,2032
2016-02-18,35,700
2016-02-18,36,1030
2016-02-18,51,1422
2016-02-19,24,2466
2016-02-19,26,537
2016-02-19,27,1515
2016-02-19,28,1059
2016-02-19,29,998
2016-02-19,30,762
2016-02-19,32,650
2016-02-19,34,2388
2016-02-19,35,704
2016-02-19,36,1064
2016-02-19,51,1786
2016-02-20,24,2292
2016-02-20,26,488
2016-02-20,27,1642
2016-02-20,28,1213
2016-02-20,29,1152
2016-02-20,30,738
2016-02-20,32,720
2016-02-20,34,2451
2016-02-20,35,844
2016-02-20,36,1187
2016-02-20,51,1704
2016-02-21,24,1776
2016-02-21,26,407
2016-02-21,27,1740
2016-02-21,28,1358
2016-02-21,29,1273
2016-02-21,30,695
2016-02-21,32,633
2016-02-21,34,2059
2016-02-21,35,625
2016-02-21,36,1022
2016-02-21,51,1643
2016-02-22,24,2189
2016-02-22,26,455
2016-02-22,27,1491
2016-02-22,28,1108
2016-02-22,29,983
2016-02-22,30,637
2016-02-22,32,634
2016-02-22,34,2071
2016-02-22,35,705
2016-02-22,36,1118
2016-02-22,51,1492
2016-02-23,24,2216
2016-02-23,26,518
2016-02-23,27,1435
2016-02-23,28,1180
2016-02-23,29,1156
2016-02-23,30,813
2016-02-23,32,668
2016-02-23,34,2057
2016-02-23,35,727
2016-02-23,36,1168
2016-02-23,51,1491
2016-02-24,24,2417
2016-02-24,26,478
2016-02-24,27,1442
2016-02-24,28,943
2016-02-24,29,973
2016-02-24,30,688
2016-02-24,32,657
2016-02-24,34,1960
2016-02-24,35,685
2016-02-24,36,1069
2016-02-24,51,1570
2016-02-25,24,2020
2016-02-25,26,465
2016-02-25,27,1293
2016-02-25,28,977
2016-02-25,29,929
2016-02-25,30,765
2016-02-25,32,609
2016-02-25,34,1983
2016-02-25,35,689
2016-02-25,36,1091
2016-02-25,51,1416
2016-02-26,24,2358
2016-02-26,26,513
2016-02-26,27,1459
2016-02-26,28,1013
2016-02-26,29,973
2016-02-26,30,656
2016-02-26,32,723
2016-02-26,34,2354
2016-02-26,35,632
2016-02-26,36,1037
2016-02-26,51,1737
2016-02-27,24,2195
2016-02-27,26,552
2016-02-27,27,1642
2016-02-27,28,1270
2016-02-27,29,1184
2016-02-27,30,756
2016-02-27,32,793
2016-02-27,34,2314
2016-02-27,35,868
2016-02-27,36,1251
2016-02-27,51,1645
2016-02-28,24,1585
2016-02-28,26,536
2016-02-28,27,1633
2016-02-28,28,1361
2016-02-28,29,1159
2016-02-28,30,592
2016-02-28,32,769
2016-02-28,34,1933
2016-02-28,35,781
2016-02-28,36,998
2016-02-28,51,1677
2016-02-29,24,2218
2016-02-29,26,484
2016-02-29,27,1386
2016-02-29,28,1003
2016-02-29,29,1013
2016-02-29,30,749
2016-02-29,32,771
2016-02-29,34,2154
2016-02-29,35,692
2016-02-29,36,1075
2016-02-29,51,1493
2016-03-01,24,2273
2016-03-01,26,590
2016-03-01,27,1380
2016-03-01,28,1299
2016-03-01,29,1167
2016-03-01,30,758
2016-03-01,32,996
2016-03-01,34,2223
2016-03-01,35,823
2016-03-01,36,1411
2016-03-01,51,1551
2016-03-02,24,2431
2016-03-02,26,559
2016-03-02,27,1526
2016-03-02,28,1120
2016-03-02,29,1011
2016-03-02,30,727
2016-03-02,32,839
2016-03-02,34,2197
2016-03-02,35,712
2016-03-02,36,1209
2016-03-02,51,1706
2016-03-03,24,2217
2016-03-03,26,481
2016-03-03,27,1283
2016-03-03,28,1064
2016-03-03,29,987
2016-03-03,30,711
2016-03-03,32,631
2016-03-03,34,2129
2016-03-03,35,700
2016-03-03,36,1138
2016-03-03,51,1493
2016-03-04,24,2668
2016-03-04,26,622
2016-03-04,27,1544
2016-03-04,28,1200
2016-03-04,29,1103
2016-03-04,30,776
2016-03-04,32,634
2016-03-04,34,2437
2016-03-04,35,665
2016-03-04,36,1114
2016-03-04,51,1740
2016-03-05,24,2446
2016-03-05,26,607
2016-03-05,27,1801
2016-03-05,28,1377
2016-03-05,29,1236
2016-03-05,30,716
2016-03-05,32,733
2016-03-05,34,2551
2016-03-05,35,787
2016-03-05,36,1280
2016-03-05,51,1793
2016-03-06,24,1640
2016-03-06,26,572
2016-03-06,27,1752
2016-03-06,28,1460
2016-03-06,29,1279
2016-03-06,30,624
2016-03-06,32,580
2016-03-06,34,2055
2016-03-06,35,660
2016-03-06,36,1124
2016-03-06,51,1639
2016-03-07,24,2299
2016-03-07,26,503
2016-03-07,27,1493
2016-03-07,28,1147
2016-03-07,29,1182
2016-03-07,30,717
2016-03-07,32,626
2016-03-07,34,2207
2016-03-07,35,747
2016-03-07,36,1133
2016-03-07,51,1499
2016-03-08,24,2179
2016-03-08,26,573
2016-03-08,27,1419
2016-03-08,28,1252
2016-03-08,29,1132
2016-03-08,30,762
2016-03-08,32,601
2016-03-08,34,2122
2016-03-08,35,720
2016-03-08,36,1255
2016-03-08,51,1491
2016-03-09,24,2387
2016-03-09,26,482
2016-03-09,27,1387
2016-03-09,28,1035
2016-03-09,29,1026
2016-03-09,30,679
2016-03-09,32,596
2016-03-09,34,2053
2016-03-09,35,612
2016-03-09,36,1077
2016-03-09,51,1643
2016-03-10,24,2157
2016-03-10,26,434
2016-03-10,27,1282
2016-03-10,28,1105
2016-03-10,29,1018
2016-03-10,30,676
2016-03-10,32,591
2016-03-10,34,2045
2016-03-10,35,705
2016-03-10,36,1149
2016-03-10,51,1543
2016-03-11,24,2384
2016-03-11,26,563
2016-03-11,27,1485
2016-03-11,28,1045
2016-03-11,29,981
2016-03-11,30,691
2016-03-11,32,645
2016-03-11,34,2325
2016-03-11,35,681
2016-03-11,36,1088
2016-03-11,51,1828
2016-03-12,24,2197
2016-03-12,26,576
2016-03-12,27,1740
2016-03-12,28,1244
2016-03-12,29,1156
2016-03-12,30,734
2016-03-12,32,711
2016-03-12,34,2431
2016-03-12,35,811
2016-03-12,36,1189
2016-03-12,51,1729
2016-03-13,24,1688
2016-03-13,26,491
2016-03-13,27,1760
2016-03-13,28,1455
2016-03-13,29,1274
2016-03-13,30,630
2016-03-13,32,596
2016-03-13,34,2101
2016-03-13,35,732
2016-03-13,36,1047
2016-03-13,51,1683
2016-03-14,24,2169
2016-03-14,26,442
2016-03-14,27,1447
2016-03-14,28,1088
2016-03-14,29,1027
2016-03-14,30,718
2016-03-14,32,586
2016-03-14,34,2048
2016-03-14,35,646
2016-03-14,36,1120
2016-03-14,51,1558
2016-03-15,24,2153
2016-03-15,26,569
2016-03-15,27,1407
2016-03-15,28,1281
2016-03-15,29,1166
2016-03-15,30,743
2016-03-15,32,600
2016-03-15,34,2095
2016-03-15,35,800
2016-03-15,36,1223
2016-03-15,51,1442
2016-03-16,24,2382
2016-03-16,26,575
2016-03-16,27,1474
2016-03-16,28,1090
2016-03-16,29,1066
2016-03-16,30,740
2016-03-16,32,607
2016-03-16,34,2096
2016-03-16,35,782
2016-03-16,36,1088
2016-03-16,51,1649
2016-03-17,24,2174
2016-03-17,26,547
2016-03-17,27,1453
2016-03-17,28,1119
2016-03-17,29,1056
2016-03-17,30,781
2016-03-17,32,650
2016-03-17,34,2100
2016-03-17,35,732
2016-03-17,36,1141
2016-03-17,51,1488
2016-03-18,24,2512
2016-03-18,26,520
2016-03-18,27,1499
2016-03-18,28,1074
2016-03-18,29,975
2016-03-18,30,670
2016-03-18,32,667
2016-03-18,34,2417
2016-03-18,35,654
2016-03-18,36,1086
2016-03-18,51,1777
2016-03-19,24,2389
2016-03-19,26,587
2016-03-19,27,1845
2016-03-19,28,1363
2016-03-19,29,1225
2016-03-19,30,744
2016-03-19,32,674
2016-03-19,34,2465
2016-03-19,35,804
2016-03-19,36,1248
2016-03-19,51,1701
2016-03-20,24,1749
2016-03-20,26,473
2016-03-20,27,1765
2016-03-20,28,1456
2016-03-20,29,1180
2016-03-20,30,658
2016-03-20,32,620
2016-03-20,34,2087
2016-03-20,35,727
2016-03-20,36,1054
